Invoice_id,Cust_id,Year,Product,Product,Sales
52781,235,2018,3,sports items,697
52782,184,2016,3,sports items,904
52783,128,2017,3,sports items,793
52784,193,2018,3,sports items,764
52785,160,2019,3,sports items,943
52786,226,2016,3,sports items,346
52787,17,2019,1,electronics,195
52788,163,2014,1,electronics,599
52789,106,2017,2,digital,692
52790,158,2017,1,electronics,207
52791,26,2014,4,home appliances,200
52792,176,2017,1,electronics,245
52793,156,2019,4,home appliances,235
52794,131,2019,1,electronics,806
52795,189,2016,1,electronics,251
52796,126,2017,1,electronics,451
52797,155,2014,1,electronics,449
52798,66,2016,4,home appliances,104
52799,171,2019,2,digital,838
52800,67,2017,4,home appliances,909
52801,200,2014,1,electronics,748
52802,246,2016,4,home appliances,857
52803,46,2015,3,sports items,519
52804,185,2018,4,home appliances,73
52805,213,2015,3,sports items,117
52806,157,2016,4,home appliances,701
52807,193,2014,3,sports items,523
52808,250,2018,3,sports items,176
52809,218,2014,3,sports items,397
52810,85,2015,1,electronics,263
52811,240,2018,2,digital,220
52812,6,2015,3,sports items,235
52813,206,2017,1,electronics,154
52814,72,2014,1,electronics,698
52815,81,2019,3,sports items,549
52816,49,2018,3,sports items,467
52817,172,2017,2,digital,850
52818,32,2015,4,home appliances,260
52819,109,2015,2,digital,173
52820,171,2017,2,digital,377
52821,190,2014,4,home appliances,931
52822,5,2015,3,sports items,870
52823,2,2017,3,sports items,662
52824,30,2018,1,electronics,84
52825,206,2016,2,digital,880
52826,104,2017,3,sports items,233
52827,72,2018,3,sports items,692
52828,66,2015,2,digital,798
52829,175,2019,3,sports items,567
52830,58,2019,2,digital,881
52831,57,2019,2,digital,553
52832,184,2016,2,digital,513
52833,24,2018,1,electronics,196
52834,235,2015,1,electronics,536
52835,155,2019,1,electronics,579
52836,152,2015,2,digital,615
52837,73,2018,1,electronics,276
52838,214,2017,1,electronics,500
52839,54,2014,1,electronics,693
52840,109,2016,4,home appliances,103
52841,38,2014,3,sports items,689
52842,94,2015,3,sports items,408
52843,55,2019,3,sports items,804
52844,24,2014,1,electronics,398
52845,148,2018,3,sports items,102
52846,66,2019,2,digital,212
52847,182,2015,1,electronics,571
52848,129,2014,1,electronics,409
52849,187,2019,1,electronics,734
52850,82,2014,1,electronics,228
52851,51,2017,1,electronics,137
52852,207,2014,1,electronics,264
52853,141,2014,4,home appliances,617
52854,41,2019,1,electronics,320
52855,111,2019,3,sports items,400
52856,15,2015,3,sports items,729
52857,30,2017,4,home appliances,190
52858,103,2018,1,electronics,709
52859,79,2019,4,home appliances,941
52860,162,2015,4,home appliances,191
52861,145,2015,1,electronics,421
52862,14,2017,1,electronics,577
52863,216,2017,1,electronics,827
52864,159,2016,2,digital,940
52865,207,2017,2,digital,435
52866,58,2014,2,digital,542
52867,118,2014,1,electronics,483
52868,10,2015,1,electronics,109
52869,27,2016,4,home appliances,110
52870,121,2019,1,electronics,228
52871,11,2015,3,sports items,160
52872,212,2018,4,home appliances,787
52873,31,2014,1,electronics,84
52874,148,2017,1,electronics,876
52875,82,2016,2,digital,522
52876,126,2016,4,home appliances,99
52877,247,2018,3,sports items,516
52878,49,2014,4,home appliances,755
52879,140,2019,1,electronics,419
52880,75,2017,2,digital,477
52881,241,2015,2,digital,488
52882,234,2018,3,sports items,332
52883,201,2019,2,digital,345
52884,177,2018,4,home appliances,912
52885,83,2019,1,electronics,686
52886,98,2018,2,digital,338
52887,206,2016,1,electronics,359
52888,234,2018,1,electronics,129
52889,200,2014,2,digital,242
52890,167,2014,2,digital,587
52891,166,2019,2,digital,345
52892,242,2015,4,home appliances,748
52893,47,2014,4,home appliances,886
52894,152,2019,2,digital,715
52895,232,2019,3,sports items,829
52896,210,2014,1,electronics,273
52897,82,2016,2,digital,461
52898,19,2014,4,home appliances,754
52899,158,2018,1,electronics,503
52900,136,2014,3,sports items,471
52901,55,2015,2,digital,694
52902,9,2019,2,digital,847
52903,129,2019,3,sports items,927
52904,142,2014,2,digital,693
52905,105,2019,3,sports items,95
52906,142,2018,2,digital,178
52907,169,2014,1,electronics,797
52908,30,2014,4,home appliances,857
52909,39,2015,1,electronics,388
52910,218,2015,1,electronics,180
52911,96,2016,2,digital,439
52912,217,2017,2,digital,631
52913,67,2015,4,home appliances,184
52914,6,2019,4,home appliances,128
52915,134,2017,2,digital,159
52916,188,2018,2,digital,517
52917,173,2017,4,home appliances,475
52918,209,2018,3,sports items,99
52919,204,2019,2,digital,787
52920,119,2017,3,sports items,116
52921,247,2018,4,home appliances,269
52922,28,2016,2,digital,131
52923,48,2017,4,home appliances,128
52924,4,2016,1,electronics,473
52925,104,2016,3,sports items,680
52926,8,2015,4,home appliances,946
52927,2,2015,2,digital,867
52928,204,2017,4,home appliances,674
52929,241,2014,3,sports items,641
52930,227,2016,1,electronics,835
52931,207,2018,4,home appliances,639
52932,139,2014,2,digital,278
52933,76,2015,4,home appliances,852
52934,223,2016,3,sports items,418
52935,163,2016,4,home appliances,587
52936,183,2019,2,digital,426
52937,160,2014,4,home appliances,311
52938,139,2017,4,home appliances,747
52939,12,2014,1,electronics,494
52940,115,2016,2,digital,513
52941,20,2019,3,sports items,547
52942,134,2014,3,sports items,910
52943,244,2017,2,digital,656
52944,249,2017,2,digital,372
52945,175,2018,2,digital,774
52946,78,2018,3,sports items,82
52947,116,2014,2,digital,234
52948,26,2014,4,home appliances,488
52949,142,2017,3,sports items,774
52950,127,2016,2,digital,59
52951,218,2014,4,home appliances,88
52952,49,2017,4,home appliances,885
52953,146,2016,4,home appliances,274
52954,159,2017,2,digital,406
52955,172,2018,3,sports items,475
52956,104,2019,3,sports items,60
52957,178,2015,1,electronics,947
52958,53,2018,1,electronics,181
52959,126,2018,2,digital,856
52960,109,2015,4,home appliances,455
52961,216,2014,4,home appliances,520
52962,76,2014,1,electronics,916
52963,7,2019,1,electronics,580
52964,71,2015,4,home appliances,941
52965,81,2014,1,electronics,90
52966,195,2014,4,home appliances,445
52967,88,2019,3,sports items,652
52968,112,2014,2,digital,651
52969,46,2015,4,home appliances,514
52970,139,2016,3,sports items,417
52971,139,2019,1,electronics,400
52972,145,2016,2,digital,942
52973,130,2014,4,home appliances,558
52974,119,2019,4,home appliances,821
52975,102,2014,2,digital,518
52976,100,2016,4,home appliances,665
52977,52,2016,3,sports items,275
52978,183,2015,2,digital,658
52979,205,2014,1,electronics,771
52980,143,2014,2,digital,671
52981,37,2015,2,digital,930
52982,187,2019,4,home appliances,652
52983,23,2018,2,digital,517
52984,67,2015,2,digital,151
52985,152,2014,2,digital,510
52986,139,2017,2,digital,729
52987,146,2017,1,electronics,836
52988,125,2014,2,digital,693
52989,57,2014,3,sports items,794
52990,142,2018,2,digital,437
52991,91,2018,4,home appliances,134
52992,114,2017,1,electronics,917
52993,209,2014,4,home appliances,369
52994,176,2014,2,digital,554
52995,187,2018,3,sports items,931
52996,219,2018,2,digital,211
52997,157,2019,2,digital,664
52998,80,2016,3,sports items,640
52999,118,2017,4,home appliances,925
53000,160,2014,4,home appliances,726
53001,111,2014,2,digital,600
53002,85,2016,2,digital,165
53003,201,2017,1,electronics,939
53004,214,2016,4,home appliances,524
53005,213,2019,1,electronics,652
53006,213,2018,1,electronics,417
53007,186,2017,4,home appliances,567
53008,80,2017,4,home appliances,588
53009,71,2016,3,sports items,286
53010,27,2017,4,home appliances,360
53011,219,2017,4,home appliances,612
53012,238,2018,3,sports items,423
53013,139,2016,1,electronics,321
53014,103,2017,3,sports items,772
53015,211,2017,1,electronics,405
53016,122,2016,3,sports items,235
53017,168,2017,2,digital,418
53018,180,2018,4,home appliances,640
53019,175,2019,4,home appliances,126
53020,98,2018,3,sports items,553
53021,156,2018,3,sports items,465
53022,235,2015,1,electronics,947
53023,229,2017,1,electronics,574
53024,183,2016,2,digital,103
53025,209,2015,2,digital,572
53026,6,2017,3,sports items,701
53027,103,2018,3,sports items,449
53028,161,2014,2,digital,56
53029,71,2014,3,sports items,308
53030,19,2016,3,sports items,84
53031,55,2018,1,electronics,75
53032,149,2014,1,electronics,625
53033,141,2019,1,electronics,743
53034,243,2016,4,home appliances,368
53035,176,2016,4,home appliances,393
53036,225,2017,4,home appliances,428
53037,167,2015,3,sports items,733
53038,92,2014,4,home appliances,183
53039,81,2019,1,electronics,399
53040,140,2016,3,sports items,827
53041,135,2019,4,home appliances,204
53042,91,2017,2,digital,378
53043,74,2014,2,digital,269
53044,5,2019,3,sports items,476
53045,234,2018,4,home appliances,945
53046,63,2016,3,sports items,565
53047,2,2016,1,electronics,173
53048,48,2018,4,home appliances,523
53049,109,2019,1,electronics,216
53050,137,2018,4,home appliances,268
53051,129,2019,2,digital,274
53052,37,2019,2,digital,642
53053,173,2015,4,home appliances,428
53054,153,2019,1,electronics,945
53055,66,2015,1,electronics,605
53056,43,2017,4,home appliances,79
53057,233,2015,4,home appliances,283
53058,213,2019,1,electronics,621
53059,7,2019,3,sports items,814
53060,120,2017,4,home appliances,834
53061,200,2019,4,home appliances,915
53062,164,2016,4,home appliances,696
53063,242,2017,1,electronics,115
53064,77,2015,2,digital,723
53065,65,2016,1,electronics,596
53066,229,2015,3,sports items,258
53067,197,2014,2,digital,920
53068,23,2017,4,home appliances,881
53069,188,2019,3,sports items,699
53070,80,2016,1,electronics,512
53071,73,2019,2,digital,777
53072,121,2017,3,sports items,425
53073,10,2017,3,sports items,802
53074,77,2014,3,sports items,430
53075,247,2019,4,home appliances,631
53076,82,2017,3,sports items,600
53077,146,2014,4,home appliances,257
53078,236,2015,3,sports items,292
53079,195,2017,2,digital,917
53080,229,2014,1,electronics,545
53081,111,2014,3,sports items,209
53082,204,2014,4,home appliances,838
53083,175,2014,2,digital,543
53084,100,2017,3,sports items,344
53085,127,2016,4,home appliances,489
53086,160,2015,3,sports items,492
53087,125,2019,1,electronics,931
53088,140,2017,4,home appliances,162
53089,154,2018,4,home appliances,707
53090,100,2014,3,sports items,646
53091,115,2019,2,digital,624
53092,111,2019,3,sports items,755
53093,160,2019,2,digital,239
53094,205,2017,4,home appliances,112
53095,6,2018,4,home appliances,868
53096,242,2018,3,sports items,254
53097,56,2017,1,electronics,170
53098,196,2019,3,sports items,70
53099,196,2017,3,sports items,783
53100,21,2016,1,electronics,199
53101,126,2014,2,digital,327
53102,220,2015,4,home appliances,500
53103,228,2017,3,sports items,200
53104,190,2017,1,electronics,409
53105,223,2017,4,home appliances,144
53106,182,2015,3,sports items,908
53107,215,2017,3,sports items,384
53108,215,2014,3,sports items,205
53109,93,2017,2,digital,485
53110,178,2019,4,home appliances,91
53111,161,2016,4,home appliances,407
53112,171,2014,3,sports items,906
53113,21,2016,2,digital,681
53114,139,2019,4,home appliances,712
53115,155,2015,2,digital,942
53116,104,2017,2,digital,113
53117,145,2016,1,electronics,842
53118,111,2014,3,sports items,902
53119,205,2016,3,sports items,464
53120,17,2017,3,sports items,282
53121,112,2017,1,electronics,209
53122,17,2016,1,electronics,112
53123,93,2019,4,home appliances,239
53124,154,2015,2,digital,683
53125,131,2017,4,home appliances,206
53126,90,2017,4,home appliances,218
53127,245,2018,3,sports items,770
53128,161,2016,4,home appliances,315
53129,69,2018,2,digital,461
53130,11,2014,4,home appliances,224
53131,150,2018,4,home appliances,272
53132,243,2015,1,electronics,793
53133,84,2019,2,digital,879
53134,181,2019,2,digital,125
53135,52,2018,2,digital,315
53136,247,2017,2,digital,468
53137,186,2015,1,electronics,127
53138,126,2016,1,electronics,615
53139,10,2014,1,electronics,421
53140,125,2015,2,digital,189
53141,181,2015,1,electronics,534
53142,107,2019,3,sports items,734
53143,88,2019,3,sports items,938
53144,162,2019,2,digital,294
53145,159,2019,1,electronics,615
53146,25,2015,2,digital,426
53147,132,2015,2,digital,165
53148,58,2015,3,sports items,793
53149,145,2018,3,sports items,109
53150,100,2016,1,electronics,707
53151,2,2018,3,sports items,658
53152,138,2016,3,sports items,74
53153,107,2018,1,electronics,926
53154,102,2017,4,home appliances,863
53155,240,2018,1,electronics,388
53156,18,2015,2,digital,297
53157,250,2016,1,electronics,150
53158,120,2016,3,sports items,489
53159,31,2018,2,digital,358
53160,146,2018,3,sports items,819
53161,137,2016,3,sports items,876
53162,212,2019,4,home appliances,221
53163,228,2017,2,digital,468
53164,223,2019,3,sports items,721
53165,37,2015,4,home appliances,634
53166,139,2016,4,home appliances,948
53167,184,2017,4,home appliances,831
53168,206,2018,2,digital,583
53169,155,2017,1,electronics,438
53170,186,2017,3,sports items,215
53171,171,2017,1,electronics,102
53172,74,2019,2,digital,462
53173,43,2014,4,home appliances,631
53174,206,2016,3,sports items,752
53175,197,2018,4,home appliances,829
53176,232,2018,4,home appliances,510
53177,186,2015,3,sports items,297
53178,22,2016,3,sports items,534
53179,244,2018,4,home appliances,624
53180,147,2016,3,sports items,849
53181,84,2016,4,home appliances,108
53182,132,2018,3,sports items,861
53183,140,2014,2,digital,132
53184,250,2015,4,home appliances,474
53185,58,2017,4,home appliances,389
53186,244,2015,1,electronics,135
53187,172,2018,4,home appliances,834
53188,134,2017,2,digital,911
53189,24,2019,4,home appliances,367
53190,92,2016,4,home appliances,679
53191,164,2015,3,sports items,421
53192,244,2016,1,electronics,863
53193,39,2015,3,sports items,862
53194,205,2019,4,home appliances,128
53195,200,2017,1,electronics,159
53196,212,2016,1,electronics,175
53197,106,2018,1,electronics,428
53198,53,2017,3,sports items,70
53199,150,2016,2,digital,368
53200,119,2016,2,digital,258
53201,153,2019,4,home appliances,505
53202,229,2014,1,electronics,319
53203,11,2019,4,home appliances,852
53204,138,2018,2,digital,122
53205,206,2018,3,sports items,235
53206,93,2019,4,home appliances,107
53207,29,2019,3,sports items,358
53208,196,2014,3,sports items,348
53209,116,2014,3,sports items,592
53210,46,2019,3,sports items,652
53211,224,2017,2,digital,890
53212,30,2014,2,digital,325
53213,31,2015,4,home appliances,569
53214,88,2019,1,electronics,541
53215,62,2019,2,digital,651
53216,152,2016,1,electronics,128
53217,77,2018,4,home appliances,168
53218,185,2017,4,home appliances,370
53219,120,2014,3,sports items,798
53220,53,2014,1,electronics,743
53221,138,2014,1,electronics,551
53222,171,2018,4,home appliances,941
53223,184,2016,2,digital,616
53224,42,2018,1,electronics,777
53225,129,2016,1,electronics,227
53226,73,2016,3,sports items,878
53227,191,2019,2,digital,650
53228,187,2018,3,sports items,360
53229,185,2016,3,sports items,147
53230,210,2014,4,home appliances,544
53231,62,2018,4,home appliances,698
53232,81,2018,1,electronics,228
53233,229,2015,2,digital,69
53234,224,2019,1,electronics,640
53235,131,2018,3,sports items,858
53236,95,2019,2,digital,580
53237,7,2014,1,electronics,136
